P_CODE,VDC_NAME,DISTRICT,REGION,Hazard (Intensity),Exposure,Housing,Poverty,Vulnerability,Severity,Severity Normalized,Severity category,Severity_Category,Severity_Smoothed
E-SAG-13-073,Temma,Khotang,Eastern,0.0,0.04,5.0,3.96,4.48,0.08,0.1547,Lowest,Low,0.08
E-SAG-13-064,Ribdungjaleswor,Khotang,Eastern,0.0,0.02,5.0,3.96,4.48,0.08,0.1547,Lowest,Low,0.08
E-SAG-11-020,LodingTamakhani,Solukhumbu,Eastern,0.02,0.01,1.91,3.06,2.48,0.08,0.1544,Lowest,Low,0.08
E-KOS-07-023,Leguwa,Dhankuta,Eastern,0.0,0.05,4.07,3.38,3.72,0.08,0.1544,Lowest,Low,0.08
W-DHA-44-039,Pakhapani,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.08,0.1543,Lowest,Low,0.08
E-SAG-13-007,Baksila,Khotang,Eastern,0.0,0.03,5.0,3.96,4.48,0.08,0.1542,Lowest,Low,0.08
E-SAG-14-034,Sidhdipur,Udayapur,Eastern,0.0,0.04,2.56,4.04,3.3,0.08,0.1538,Lowest,Low,0.08
W-DHA-45-020,Devisthan,Baglung,Western,0.0,0.06,8.3,4.76,6.53,0.07,0.1537,Lowest,Low,0.078
E-KOS-09-011,Jaljala,Sankhuwasabha,Eastern,0.0,0.06,3.21,5.23,4.22,0.07,0.1535,Lowest,Low,0.076
W-DHA-44-021,Durlung,Parbat,Western,0.0,0.03,6.75,2.48,4.62,0.07,0.1534,Lowest,Low,0.074
W-DHA-44-037,Mudikuwa,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.07,0.1532,Lowest,Low,0.07200000000000001
W-LUM-46-021,Dalamchaur,Gulmi,Western,0.0,0.03,6.74,3.33,5.04,0.07,0.1531,Lowest,Low,0.07
W-LUM-47-048,Nayarnamtales,Palpa,Western,0.0,0.02,5.32,2.66,3.99,0.07,0.1531,Lowest,Low,0.07
E-SAG-13-003,Badahare,Khotang,Eastern,0.01,0.02,5.0,3.96,4.48,0.07,0.1528,Lowest,Low,0.07
W-DHA-45-022,DhullaJaidi,Baglung,Western,0.0,0.03,8.3,4.76,6.53,0.07,0.1527,Lowest,Low,0.07
W-DHA-45-030,Hugdisheer,Baglung,Western,0.0,0.04,8.3,4.76,6.53,0.07,0.152,Lowest,Low,0.07
M-RAP-52-009,Bijubar,Pyuthan,Mid-Western,0.0,0.08,6.38,5.32,5.85,0.07,0.1515,Lowest,Low,0.07
E-SAG-14-022,Lekhgaun,Udayapur,Eastern,0.0,0.02,2.56,4.04,3.3,0.07,0.1515,Lowest,Low,0.07
W-DHA-44-011,Bhorle,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.07,0.1513,Lowest,Low,0.07
E-SAG-13-034,Jalapa,Khotang,Eastern,0.0,0.03,5.0,3.96,4.48,0.07,0.1512,Lowest,Low,0.07
W-DHA-45-019,Damek,Baglung,Western,0.0,0.06,8.3,4.76,6.53,0.07,0.151,Lowest,Low,0.07
E-SAG-14-005,Basabote,Udayapur,Eastern,0.01,0.02,2.56,4.04,3.3,0.07,0.1508,Lowest,Low,0.07
E-KOS-09-029,Sisuwakhola,Sankhuwasabha,Eastern,0.0,0.03,3.21,5.23,4.22,0.07,0.1507,Lowest,Low,0.07
M-RAP-54-027,MusikotKhalanga,Rukum,Mid-Western,0.0,0.14,7.3,6.87,7.09,0.07,0.1504,Lowest,Low,0.07
E-SAG-11-023,Mukali,Solukhumbu,Eastern,0.01,0.03,1.91,3.06,2.48,0.07,0.1504,Lowest,Low,0.07
E-SAG-13-048,Magpa,Khotang,Eastern,0.0,0.02,5.0,3.96,4.48,0.07,0.1501,Lowest,Low,0.07
E-SAG-13-044,Lafyang,Khotang,Eastern,0.0,0.03,5.0,3.96,4.48,0.07,0.1501,Lowest,Low,0.07
E-KOS-09-016,MadiRambeni,Sankhuwasabha,Eastern,0.0,0.05,3.21,5.23,4.22,0.07,0.1501,Lowest,Low,0.07
E-KOS-10-015,Charambi,Bhojpur,Eastern,0.0,0.03,4.67,5.05,4.86,0.07,0.15,Lowest,Low,0.07
E-KOS-09-003,Bala,Sankhuwasabha,Eastern,0.0,0.03,3.21,5.23,4.22,0.07,0.15,Lowest,Low,0.07
W-LUM-46-070,Ruru,Gulmi,Western,0.0,0.03,6.74,3.33,5.04,0.07,0.1494,Lowest,Low,0.07
W-DHA-45-025,Durling,Baglung,Western,0.0,0.04,8.3,4.76,6.53,0.07,0.1493,Lowest,Low,0.07
M-RAP-56-014,Hansipur,Dang,Mid-Western,0.0,0.09,5.41,5.62,5.51,0.07,0.1492,Lowest,Low,0.07
W-LUM-46-056,Limgha,Gulmi,Western,0.0,0.03,6.74,3.33,5.04,0.07,0.1491,Lowest,Low,0.07
E-KOS-10-023,Dummana,Bhojpur,Eastern,0.0,0.05,4.67,5.05,4.86,0.07,0.1489,Lowest,Low,0.07
E-KOS-10-041,Mulpani,Bhojpur,Eastern,0.0,0.04,4.67,5.05,4.86,0.07,0.1489,Lowest,Low,0.07
W-LUM-47-055,Rupse,Palpa,Western,0.0,0.02,5.32,2.66,3.99,0.07,0.1487,Lowest,Low,0.07
W-GAN-39-009,Bicharichautara,Syangja,Western,0.0,0.02,5.2,4.88,5.04,0.07,0.1486,Lowest,Low,0.07
M-RAP-56-024,Panchakule,Dang,Mid-Western,0.0,0.08,5.41,5.62,5.51,0.07,0.1484,Lowest,Low,0.07
W-LUM-47-010,BodhaPokharathok,Palpa,Western,0.0,0.03,5.32,2.66,3.99,0.07,0.1484,Lowest,Low,0.07
W-DHA-44-014,BihadiRanipani,Parbat,Western,0.0,0.03,6.75,2.48,4.62,0.07,0.1481,Lowest,Low,0.07
E-KOS-10-043,Nepaledada,Bhojpur,Eastern,0.0,0.04,4.67,5.05,4.86,0.07,0.1478,Lowest,Low,0.07
E-SAG-13-040,Khartanchha,Khotang,Eastern,0.0,0.02,5.0,3.96,4.48,0.07,0.1474,Lowest,Low,0.07
W-DHA-45-003,Amarbhumi,Baglung,Western,0.0,0.03,8.3,4.76,6.53,0.07,0.1474,Lowest,Low,0.07
W-DHA-45-035,Kusmi,Baglung,Western,0.0,0.03,8.3,4.76,6.53,0.07,0.1472,Lowest,Low,0.07
M-RAP-53-031,Liwang,Rolpa,Mid-Western,0.0,0.11,7.24,6.74,6.99,0.07,0.1471,Lowest,Low,0.07
W-LUM-47-038,Khanichhap,Palpa,Western,0.0,0.02,5.32,2.66,3.99,0.07,0.1471,Lowest,Low,0.07
W-LUM-47-005,Bandipokhara,Palpa,Western,0.0,0.03,5.32,2.66,3.99,0.07,0.1467,Lowest,Low,0.07
E-KOS-09-020,Matsyapokhari,Sankhuwasabha,Eastern,0.0,0.04,3.21,5.23,4.22,0.07,0.1467,Lowest,Low,0.07
W-LUM-46-078,Wagla,Gulmi,Western,0.0,0.04,6.74,3.33,5.04,0.07,0.1466,Lowest,Low,0.07
E-KOS-09-006,Chainpur,Sankhuwasabha,Eastern,0.0,0.06,3.21,5.23,4.22,0.07,0.1466,Lowest,Low,0.07
E-SAG-11-027,Nele,Solukhumbu,Eastern,0.01,0.02,1.91,3.06,2.48,0.07,0.1466,Lowest,Low,0.07
W-DHA-44-054,Tribeni,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.07,0.1465,Lowest,Low,0.07
M-RAP-52-024,Khawang,Pyuthan,Mid-Western,0.0,0.06,6.38,5.32,5.85,0.07,0.1465,Lowest,Low,0.07
W-LUM-46-004,Apchaur,Gulmi,Western,0.0,0.04,6.74,3.33,5.04,0.07,0.1465,Lowest,Low,0.07
W-DHA-45-005,Arjewa,Baglung,Western,0.0,0.02,8.3,4.76,6.53,0.07,0.146,Lowest,Low,0.07
M-RAP-54-006,Bijayshwari(Chaurjahari),Rukum,Mid-Western,0.0,0.1,7.3,6.87,7.09,0.07,0.146,Lowest,Low,0.07
W-LUM-46-066,PurkotDaha,Gulmi,Western,0.0,0.04,6.74,3.33,5.04,0.07,0.146,Lowest,Low,0.07
W-LUM-47-012,Chappani,Palpa,Western,0.0,0.02,5.32,2.66,3.99,0.07,0.146,Lowest,Low,0.07
W-GAN-40-035,Ribhan,Kaski,Western,0.01,0.01,7.44,0.0,3.72,0.07,0.1459,Lowest,Low,0.07
E-SAG-13-028,Dubekoldada,Khotang,Eastern,0.0,0.02,5.0,3.96,4.48,0.07,0.1459,Lowest,Low,0.07
W-DHA-45-044,Pandavkhani,Baglung,Western,0.0,0.04,8.3,4.76,6.53,0.07,0.1458,Lowest,Low,0.07
E-SAG-13-033,Indranipokhari,Khotang,Eastern,0.0,0.03,5.0,3.96,4.48,0.07,0.1457,Lowest,Low,0.07
W-DHA-44-040,Pakuwa,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.07,0.1456,Lowest,Low,0.07
W-LUM-46-005,Arbani,Gulmi,Western,0.0,0.03,6.74,3.33,5.04,0.07,0.1455,Lowest,Low,0.07
M-RAP-52-035,Okharkot,Pyuthan,Mid-Western,0.0,0.06,6.38,5.32,5.85,0.07,0.1455,Lowest,Low,0.07
W-LUM-46-032,Dohali,Gulmi,Western,0.0,0.04,6.74,3.33,5.04,0.07,0.1453,Lowest,Low,0.07
E-SAG-13-021,Dandagoun,Khotang,Eastern,0.0,0.03,5.0,3.96,4.48,0.07,0.145,Lowest,Low,0.07
E-SAG-13-066,Salle,Khotang,Eastern,0.01,0.02,5.0,3.96,4.48,0.07,0.1448,Lowest,Low,0.07
M-RAP-55-046,Tharmare,Salyan,Mid-Western,0.0,0.09,6.38,7.35,6.86,0.07,0.1448,Lowest,Low,0.07
M-RAP-53-033,Mijhing,Rolpa,Mid-Western,0.0,0.08,7.24,6.74,6.99,0.07,0.1448,Lowest,Low,0.07
E-KOS-10-053,Siddheswor,Bhojpur,Eastern,0.0,0.03,4.67,5.05,4.86,0.07,0.1444,Lowest,Low,0.07
M-RAP-52-011,Chuja,Pyuthan,Mid-Western,0.0,0.06,6.38,5.32,5.85,0.07,0.1443,Lowest,Low,0.07
E-SAG-14-010,Dumre,Udayapur,Eastern,0.0,0.02,2.56,4.04,3.3,0.07,0.1443,Lowest,Low,0.07
E-KOS-10-004,Basikhola,Bhojpur,Eastern,0.0,0.04,4.67,5.05,4.86,0.07,0.1442,Lowest,Low,0.07
W-DHA-44-020,Dhairing,Parbat,Western,0.0,0.04,6.75,2.48,4.62,0.07,0.1441,Lowest,Low,0.07
W-GAN-41-011,TachiBagarchhap,Manang,Western,0.02,0.01,4.44,2.75,3.6,0.07,0.1439,Lowest,Low,0.07
E-KOS-09-024,Pathibhara,Sankhuwasabha,Eastern,0.0,0.03,3.21,5.23,4.22,0.07,0.1439,Lowest,Low,0.07
E-KOS-10-031,Keurepani,Bhojpur,Eastern,0.0,0.04,4.67,5.05,4.86,0.07,0.1439,Lowest,Low,0.07
W-DHA-42-002,Chhonhup,Mustang,Western,0.01,0.01,8.96,3.68,6.32,0.07,0.1439,Lowest,Low,0.07
E-SAG-13-043,Kuvinde,Khotang,Eastern,0.0,0.02,5.0,3.96,4.48,0.07,0.1436,Lowest,Low,0.07
E-KOS-10-048,Pyauli,Bhojpur,Eastern,0.0,0.02,4.67,5.05,4.86,0.07,0.1433,Lowest,Low,0.07
M-RAP-56-001,Baghmare,Dang,Mid-Western,0.0,0.08,5.41,5.62,5.51,0.07,0.1433,Lowest,Low,0.07
W-DHA-44-027,Karkineta,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.07,0.1433,Lowest,Low,0.07
W-LUM-47-033,Juthapauwa,Palpa,Western,0.0,0.04,5.32,2.66,3.99,0.07,0.1432,Lowest,Low,0.07
W-LUM-46-034,Foksing,Gulmi,Western,0.0,0.03,6.74,3.33,5.04,0.07,0.1431,Lowest,Low,0.07
W-DHA-44-012,Bhuktangle,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.07,0.1431,Lowest,Low,0.07
W-DHA-45-049,Rayadanda,Baglung,Western,0.0,0.02,8.3,4.76,6.53,0.07,0.1429,Lowest,Low,0.07
W-LUM-46-010,Aslewa,Gulmi,Western,0.0,0.03,6.74,3.33,5.04,0.07,0.1428,Lowest,Low,0.07
E-KOS-09-034,Yafu,Sankhuwasabha,Eastern,0.0,0.02,3.21,5.23,4.22,0.07,0.1428,Lowest,Low,0.07
W-LUM-46-003,Amarpur,Gulmi,Western,0.0,0.04,6.74,3.33,5.04,0.07,0.1427,Lowest,Low,0.07
E-SAG-14-028,Pokhari,Udayapur,Eastern,0.0,0.03,2.56,4.04,3.3,0.07,0.1425,Lowest,Low,0.07
W-LUM-47-039,Khanigau,Palpa,Western,0.0,0.02,5.32,2.66,3.99,0.07,0.1425,Lowest,Low,0.07
E-SAG-13-057,Pauwasera,Khotang,Eastern,0.0,0.02,5.0,3.96,4.48,0.07,0.1424,Lowest,Low,0.07
W-LUM-47-021,Fek,Palpa,Western,0.0,0.03,5.32,2.66,3.99,0.07,0.1423,Lowest,Low,0.07
E-SAG-11-017,Kangel,Solukhumbu,Eastern,0.01,0.02,1.91,3.06,2.48,0.07,0.1422,Lowest,Low,0.07
W-LUM-46-067,Purtighat,Gulmi,Western,0.0,0.02,6.74,3.33,5.04,0.07,0.1421,Lowest,Low,0.07
W-LUM-47-060,Somadi,Palpa,Western,0.0,0.03,5.32,2.66,3.99,0.07,0.1421,Lowest,Low,0.07
E-KOS-10-058,Timma,Bhojpur,Eastern,0.0,0.03,4.67,5.05,4.86,0.07,0.1421,Lowest,Low,0.07
W-DHA-44-013,BihadiBarachaur,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.07,0.1419,Lowest,Low,0.07
W-DHA-45-053,Sarkuwa,Baglung,Western,0.0,0.02,8.3,4.76,6.53,0.07,0.1418,Lowest,Low,0.07
W-LUM-46-048,JaisithokMandan,Gulmi,Western,0.0,0.03,6.74,3.33,5.04,0.07,0.1415,Lowest,Low,0.07
E-KOS-09-032,Tamafok,Sankhuwasabha,Eastern,0.0,0.07,3.21,5.23,4.22,0.07,0.1415,Lowest,Low,0.07
W-DHA-44-016,Chitre,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.07,0.1413,Lowest,Low,0.07
W-LUM-47-017,Darlamdanda,Palpa,Western,0.0,0.02,5.32,2.66,3.99,0.07,0.1412,Lowest,Low,0.07
W-DHA-44-034,Limithana,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.07,0.1412,Lowest,Low,0.07
W-DHA-45-052,Salyan,Baglung,Western,0.0,0.02,8.3,4.76,6.53,0.07,0.1412,Lowest,Low,0.07
M-RAP-52-002,Badikot,Pyuthan,Mid-Western,0.0,0.05,6.38,5.32,5.85,0.07,0.141,Lowest,Low,0.07
M-RAP-55-002,Bafukhola,Salyan,Mid-Western,0.0,0.04,6.38,7.35,6.86,0.07,0.1402,Lowest,Low,0.07
W-LUM-46-059,MusikotKhalanga,Gulmi,Western,0.0,0.04,6.74,3.33,5.04,0.07,0.14,Lowest,Low,0.07
W-LUM-46-025,Dhamir,Gulmi,Western,0.0,0.04,6.74,3.33,5.04,0.07,0.14,Lowest,Low,0.07
E-KOS-10-028,Homtang,Bhojpur,Eastern,0.0,0.06,4.67,5.05,4.86,0.07,0.1399,Lowest,Low,0.07
E-MEC-03-002,Bajho,Ilam,Eastern,0.0,0.1,2.45,3.19,2.82,0.07,0.1399,Lowest,Low,0.07
W-DHA-45-054,Singana,Baglung,Western,0.0,0.03,8.3,4.76,6.53,0.07,0.1398,Lowest,Low,0.07
W-LUM-47-002,Argali,Palpa,Western,0.0,0.03,5.32,2.66,3.99,0.07,0.1397,Lowest,Low,0.07
W-LUM-46-042,Harmichaur,Gulmi,Western,0.0,0.02,6.74,3.33,5.04,0.07,0.1396,Lowest,Low,0.07
W-DHA-45-004,Argal,Baglung,Western,0.0,0.02,8.3,4.76,6.53,0.07,0.1395,Lowest,Low,0.07
E-SAG-14-020,Laphagaun,Udayapur,Eastern,0.0,0.03,2.56,4.04,3.3,0.07,0.1393,Lowest,Low,0.07
M-RAP-53-036,Pakhapani,Rolpa,Mid-Western,0.0,0.06,7.24,6.74,6.99,0.07,0.1391,Lowest,Low,0.07
E-KOS-10-011,Bokhim,Bhojpur,Eastern,0.0,0.03,4.67,5.05,4.86,0.07,0.1391,Lowest,Low,0.07
E-KOS-10-029,Jarayotar,Bhojpur,Eastern,0.0,0.04,4.67,5.05,4.86,0.07,0.1391,Lowest,Low,0.07
E-SAG-14-025,Nametar,Udayapur,Eastern,0.0,0.02,2.56,4.04,3.3,0.07,0.1389,Lowest,Low,0.07
W-LUM-46-024,Daungha,Gulmi,Western,0.0,0.03,6.74,3.33,5.04,0.07,0.1388,Lowest,Low,0.07
W-LUM-46-064,PauchhiAmarayee,Gulmi,Western,0.0,0.04,6.74,3.33,5.04,0.07,0.1388,Lowest,Low,0.07
M-RAP-53-043,Sirpa,Rolpa,Mid-Western,0.0,0.07,7.24,6.74,6.99,0.07,0.1388,Lowest,Low,0.07
W-DHA-44-035,LunkhuDeurali,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.07,0.1387,Lowest,Low,0.07
E-KOS-10-039,Lekharka,Bhojpur,Eastern,0.0,0.03,4.67,5.05,4.86,0.07,0.1387,Lowest,Low,0.07
E-SAG-13-035,Jyamire,Khotang,Eastern,0.01,0.01,5.0,3.96,4.48,0.07,0.1386,Lowest,Low,0.07
W-LUM-46-068,Reemuwa,Gulmi,Western,0.0,0.02,6.74,3.33,5.04,0.07,0.1385,Lowest,Low,0.07
E-SAG-13-020,Damarkhushivalaya,Khotang,Eastern,0.0,0.03,5.0,3.96,4.48,0.07,0.138,Lowest,Low,0.07
W-DHA-45-057,Taman,Baglung,Western,0.0,0.03,8.3,4.76,6.53,0.07,0.138,Lowest,Low,0.07
E-KOS-10-034,Khatamma,Bhojpur,Eastern,0.0,0.02,4.67,5.05,4.86,0.07,0.1379,Lowest,Low,0.07
E-SAG-14-032,Saune,Udayapur,Eastern,0.0,0.03,2.56,4.04,3.3,0.07,0.1378,Lowest,Low,0.07
E-SAG-13-069,Sawakatahare,Khotang,Eastern,0.0,0.03,5.0,3.96,4.48,0.07,0.1375,Lowest,Low,0.07
W-LUM-47-007,Bhairabsthan,Palpa,Western,0.0,0.02,5.32,2.66,3.99,0.07,0.1374,Lowest,Low,0.07
E-SAG-14-002,Balamta,Udayapur,Eastern,0.0,0.02,2.56,4.04,3.3,0.07,0.1374,Lowest,Low,0.07
W-DHA-45-036,Lekhani,Baglung,Western,0.0,0.03,8.3,4.76,6.53,0.07,0.1372,Lowest,Low,0.07
M-RAP-53-049,Wadachaur,Rolpa,Mid-Western,0.0,0.06,7.24,6.74,6.99,0.07,0.1372,Lowest,Low,0.07
E-SAG-14-037,Tamlida,Udayapur,Eastern,0.0,0.02,2.56,4.04,3.3,0.07,0.1372,Lowest,Low,0.07
W-LUM-46-029,DhurkotRajasthal,Gulmi,Western,0.0,0.03,6.74,3.33,5.04,0.07,0.1371,Lowest,Low,0.07
W-LUM-46-026,DhurkotBastu,Gulmi,Western,0.0,0.03,6.74,3.33,5.04,0.07,0.1369,Lowest,Low,0.07
W-DHA-44-009,Bhangara,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.07,0.1368,Lowest,Low,0.07
W-LUM-46-065,Pipaldhara,Gulmi,Western,0.0,0.03,6.74,3.33,5.04,0.07,0.1367,Lowest,Low,0.07
M-RAP-52-001,Arkha,Pyuthan,Mid-Western,0.0,0.06,6.38,5.32,5.85,0.07,0.1365,Lowest,Low,0.07
W-LUM-46-051,Juniya,Gulmi,Western,0.0,0.03,6.74,3.33,5.04,0.07,0.1363,Lowest,Low,0.07
E-SAG-14-008,Bhuttar,Udayapur,Eastern,0.0,0.03,2.56,4.04,3.3,0.07,0.1363,Lowest,Low,0.07
W-DHA-44-042,Pangrang,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.07,0.1361,Lowest,Low,0.07
W-LUM-47-018,Deurali,Palpa,Western,0.0,0.02,5.32,2.66,3.99,0.07,0.136,Lowest,Low,0.07
E-SAG-13-015,Chhorambu,Khotang,Eastern,0.0,0.02,5.0,3.96,4.48,0.07,0.1359,Lowest,Low,0.07
E-KOS-10-037,Kudakkaule,Bhojpur,Eastern,0.0,0.03,4.67,5.05,4.86,0.07,0.1359,Lowest,Low,0.07
E-KOS-09-022,Num,Sankhuwasabha,Eastern,0.0,0.04,3.21,5.23,4.22,0.07,0.1358,Lowest,Low,0.07
W-GAN-39-005,Bagefatake,Syangja,Western,0.01,0.01,5.2,4.88,5.04,0.07,0.1357,Lowest,Low,0.07
E-KOS-07-031,Parewadin,Dhankuta,Eastern,0.0,0.07,4.07,3.38,3.72,0.07,0.1357,Lowest,Low,0.07
E-SAG-11-028,Panchan,Solukhumbu,Eastern,0.01,0.02,1.91,3.06,2.48,0.07,0.1354,Lowest,Low,0.07
E-KOS-10-017,Chhinamakhu,Bhojpur,Eastern,0.0,0.03,4.67,5.05,4.86,0.07,0.1352,Lowest,Low,0.07
W-LUM-46-062,Pallikot,Gulmi,Western,0.0,0.03,6.74,3.33,5.04,0.07,0.1352,Lowest,Low,0.07
W-LUM-47-049,Palungmainadi,Palpa,Western,0.0,0.03,5.32,2.66,3.99,0.07,0.1352,Lowest,Low,0.07
W-DHA-42-015,Surkhang,Mustang,Western,0.01,0.0,8.96,3.68,6.32,0.07,0.135,Lowest,Low,0.07
M-RAP-52-014,Dangwang,Pyuthan,Mid-Western,0.0,0.05,6.38,5.32,5.85,0.07,0.1345,Lowest,Low,0.07
E-KOS-09-005,Baneswor,Sankhuwasabha,Eastern,0.0,0.04,3.21,5.23,4.22,0.07,0.1345,Lowest,Low,0.07
W-LUM-47-011,Boudhagumba,Palpa,Western,0.0,0.02,5.32,2.66,3.99,0.07,0.1344,Lowest,Low,0.07
E-KOS-08-015,Myanglung,Terhathum,Eastern,0.0,0.07,4.58,5.04,4.81,0.07,0.1344,Lowest,Low,0.07
E-KOS-09-009,Diding,Sankhuwasabha,Eastern,0.0,0.03,3.21,5.23,4.22,0.07,0.1342,Lowest,Low,0.07
W-DHA-44-033,Lekhfant,Parbat,Western,0.0,0.03,6.75,2.48,4.62,0.07,0.1342,Lowest,Low,0.07
M-RAP-52-039,PyuthanKhalanga,Pyuthan,Mid-Western,0.0,0.06,6.38,5.32,5.85,0.07,0.1342,Lowest,Low,0.07
M-RAP-52-037,Phopli,Pyuthan,Mid-Western,0.0,0.08,6.38,5.32,5.85,0.07,0.1341,Lowest,Low,0.07
W-LUM-46-002,AmarArbathok,Gulmi,Western,0.0,0.02,6.74,3.33,5.04,0.07,0.1337,Lowest,Low,0.07
E-SAG-13-065,Sa.Chhitapokhari,Khotang,Eastern,0.0,0.03,5.0,3.96,4.48,0.07,0.1336,Lowest,Low,0.07
M-RAP-54-035,Ranmamaikot,Rukum,Mid-Western,0.0,0.04,7.3,6.87,7.09,0.07,0.1334,Lowest,Low,0.07
E-KOS-10-062,Yaku,Bhojpur,Eastern,0.0,0.03,4.67,5.05,4.86,0.06,0.1332,Lowest,Low,0.068
M-RAP-52-049,Wangemarot,Pyuthan,Mid-Western,0.0,0.05,6.38,5.32,5.85,0.06,0.1331,Lowest,Low,0.066
W-LUM-46-058,Marbhung,Gulmi,Western,0.0,0.04,6.74,3.33,5.04,0.06,0.1331,Lowest,Low,0.064
M-RAP-55-041,Shibaratha,Salyan,Mid-Western,0.0,0.07,6.38,7.35,6.86,0.06,0.1328,Lowest,Low,0.062
E-SAG-13-018,Chyandada,Khotang,Eastern,0.0,0.03,5.0,3.96,4.48,0.06,0.1328,Lowest,Low,0.06
E-KOS-10-014,Changre,Bhojpur,Eastern,0.0,0.03,4.67,5.05,4.86,0.06,0.1327,Lowest,Low,0.06
W-DHA-45-032,Kandebas,Baglung,Western,0.0,0.03,8.3,4.76,6.53,0.06,0.1327,Lowest,Low,0.06
E-SAG-14-015,Jante,Udayapur,Eastern,0.0,0.02,2.56,4.04,3.3,0.06,0.1327,Lowest,Low,0.06
W-LUM-46-036,Gwadha,Gulmi,Western,0.0,0.02,6.74,3.33,5.04,0.06,0.1326,Lowest,Low,0.06
W-LUM-47-040,Khasyoli,Palpa,Western,0.0,0.02,5.32,2.66,3.99,0.06,0.1326,Lowest,Low,0.06
E-MEC-01-029,Phakumba,Taplejung,Eastern,0.0,0.04,4.12,3.03,3.58,0.06,0.1324,Lowest,Low,0.06
M-RAP-52-046,Tiram,Pyuthan,Mid-Western,0.0,0.06,6.38,5.32,5.85,0.06,0.1324,Lowest,Low,0.06
M-RAP-53-037,Pang,Rolpa,Mid-Western,0.0,0.05,7.24,6.74,6.99,0.06,0.1324,Lowest,Low,0.06
E-KOS-10-063,Yangpang,Bhojpur,Eastern,0.0,0.03,4.67,5.05,4.86,0.06,0.1324,Lowest,Low,0.06
E-SAG-13-004,Badaka Diyale,Khotang,Eastern,0.0,0.03,5.0,3.96,4.48,0.06,0.1321,Lowest,Low,0.06
W-DHA-44-043,Ramjadeurali,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.06,0.1321,Lowest,Low,0.06
W-DHA-44-032,Kyang,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.06,0.1319,Lowest,Low,0.06
W-DHA-44-019,Deurali,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.06,0.1319,Lowest,Low,0.06
M-RAP-53-034,Nuwagaun,Rolpa,Mid-Western,0.0,0.05,7.24,6.74,6.99,0.06,0.1319,Lowest,Low,0.06
W-DHA-44-025,Hosrangdi,Parbat,Western,0.0,0.02,6.75,2.48,4.62,0.06,0.1318,Lowest,Low,0.06
M-RAP-52-012,Dakhanwadi,Pyuthan,Mid-Western,0.0,0.06,6.38,5.32,5.85,0.06,0.1317,Lowest,Low,0.06
E-MEC-02-032,RaniGaun,Panchthar,Eastern,0.0,0.05,4.1,5.24,4.67,0.06,0.1316,Lowest,Low,0.06
E-KOS-10-020,Dewantar,Bhojpur,Eastern,0.0,0.03,4.67,5.05,4.86,0.06,0.1312,Lowest,Low,0.06
E-SAG-13-055,Nunthala,Khotang,Eastern,0.0,0.02,5.0,3.96,4.48,0.06,0.1308,Lowest,Low,0.06
W-DHA-44-049,Taklak,Parbat,Western,0.0,0.01,6.75,2.48,4.62,0.06,0.1307,Lowest,Low,0.06
E-KOS-10-018,Dalgaun,Bhojpur,Eastern,0.0,0.03,4.67,5.05,4.86,0.06,0.1307,Lowest,Low,0.06
W-DHA-45-009,Bhimpokhara,Baglung,Western,0.0,0.04,8.3,4.76,6.53,0.06,0.1307,Lowest,Low,0.06
M-RAP-52-036,Pakala,Pyuthan,Mid-Western,0.0,0.05,6.38,5.32,5.85,0.06,0.1306,Lowest,Low,0.06
W-LUM-46-073,Sirseni,Gulmi,Western,0.0,0.03,6.74,3.33,5.04,0.06,0.1304,Lowest,Low,0.06
M-RAP-52-048,Tusara,Pyuthan,Mid-Western,0.0,0.06,6.38,5.32,5.85,0.06,0.1304,Lowest,Low,0.06
E-KOS-08-003,Basantapur,Terhathum,Eastern,0.0,0.05,4.58,5.04,4.81,0.06,0.1304,Lowest,Low,0.06
E-KOS-10-016,Chaukidada,Bhojpur,Eastern,0.0,0.02,4.67,5.05,4.86,0.06,0.1304,Lowest,Low,0.06
M-RAP-52-031,Maranthana,Pyuthan,Mid-Western,0.0,0.06,6.38,5.32,5.85,0.06,0.1302,Lowest,Low,0.06
M-RAP-53-032,Masina,Rolpa,Mid-Western,0.0,0.05,7.24,6.74,6.99,0.06,0.1302,Lowest,Low,0.06
M-RAP-52-038,Puja,Pyuthan,Mid-Western,0.0,0.05,6.38,5.32,5.85,0.06,0.1301,Lowest,Low,0.06
